Country_Name;Year;Population
Marshall Islands;2007;52136
Middle income;2007;5033182559
Macedonia, FYR;2007;2051427
Mali;2007;13759226
Malta;2007;406724
Myanmar;2007;50698814
Middle East & North Africa (excluding high income);2007;314531268
Montenegro;2007;615875
Mongolia;2007;2592776
Northern Mariana Islands;2007;59791
Mozambique;2007;22359637
Mauritania;2007;3328285
Mauritius;2007;1239630
Malawi;2007;13498377
Malaysia;2007;26730607
North America;2007;334184023
Namibia;2007;2083174
New Caledonia;2007;238000
Niger;2007;14527631
Nigeria;2007;147152502
Nicaragua;2007;5522119
Netherlands;2007;16381696
Norway;2007;4709153
Nepal;2007;26063619
Nauru;2007;10075
New Zealand;2007;4223800
OECD members;2007;1216989289
Oman;2007;2593750
Other small states;2007;24080704
Pakistan;2007;159767672
Panama;2007;3438398
Peru;2007;28292768
Philippines;2007;88965508
Palau;2007;20118
Papua New Guinea;2007;6387470
Poland;2007;38120560
Pre-demographic dividend;2007;674958034
Puerto Rico;2007;3782995
Korea, Dem. Peopleís Rep.;2007;24111945
Portugal;2007;10542964
Paraguay;2007;5966160
Pacific island small states;2007;2124650
Post-demographic dividend;2007;1058116566
French Polynesia;2007;260361
Qatar;2007;1178955
Romania;2007;20882982
Russian Federation;2007;142805088
Rwanda;2007;9481083
South Asia;2007;1558685624
Saudi Arabia;2007;26083522
Sudan;2007;33637960
Senegal;2007;11897230
Singapore;2007;4588599
Solomon Islands;2007;492075
Sierra Leone;2007;5391108
El Salvador;2007;5986414
San Marino;2007;29874
Somalia;2007;8909015
Sub-Saharan Africa (excluding high income);2007;804865417
South Sudan;2007;8815495
Sub-Saharan Africa;2007;804950450
Small states;2007;32928941
Sao Tome and Principe;2007;160064
Suriname;2007;500953
Slovak Republic;2007;5374622
Slovenia;2007;2018122
Sweden;2007;9148092
Swaziland;2007;1134853
Seychelles;2007;85033
Syrian Arab Republic;2007;19425597
Turks and Caicos Islands;2007;28638
Chad;2007;10779504
East Asia & Pacific (IDA & IBRD countries);2007;1898935255
Europe & Central Asia (IDA & IBRD countries);2007;436773705
Togo;2007;5890414
Thailand;2007;66353572
Tajikistan;2007;7099021
Turkmenistan;2007;4858235
Latin America & the Caribbean (IDA & IBRD countries);2007;561061674
Middle East & North Africa (IDA & IBRD countries);2007;311036772
Timor-Leste;2007;1013194
Tonga;2007;102169
South Asia (IDA & IBRD);2007;1558685624
Sub-Saharan Africa (IDA & IBRD countries);2007;804950450
Trinidad and Tobago;2007;1309260
Tunisia;2007;10225100
Turkey;2007;69515492
Tuvalu;2007;9764
Tanzania;2007;41522004
Uganda;2007;29991958
Ukraine;2007;46509350
Upper middle income;2007;2437537213
Uruguay;2007;3339750
United States;2007;301231207
Uzbekistan;2007;26868000
St. Vincent and the Grenadines;2007;109049
Venezuela, RB;2007;27670659
British Virgin Islands;2007;24735
Virgin Islands (U.S.);2007;107423
Vietnam;2007;84218500
Vanuatu;2007;219956
Samoa;2007;182238
Yemen, Rep.;2007;21701105
South Africa;2007;48596781
Congo, Dem. Rep.;2007;59834875
Zambia;2007;12738676
Zimbabwe;2007;13297798
Aruba;2008;101342
Andorra;2008;85616
Afghanistan;2008;26528741
Angola;2008;19842251
Albania;2008;2947314
Arab World;2008;336886468
United Arab Emirates;2008;6900142
Argentina;2008;40381860
Armenia;2008;2975029
American Samoa;2008;57031
Antigua and Barbuda;2008;85350
Australia;2008;21249200
Austria;2008;8321496
Azerbaijan;2008;8763400
Burundi;2008;8821795
Belgium;2008;10709973
Benin;2008;8973525
Burkina Faso;2008;14709011
Bangladesh;2008;148252473
Bulgaria;2008;7492561
Bahrain;2008;1115777
Bahamas, The;2008;348587
Bosnia and Herzegovina;2008;3839749
Belarus;2008;9528000
Belize;2008;306165
Bermuda;2008;65273
Bolivia;2008;9599916
Brazil;2008;194769696
Barbados;2008;277315
Brunei Darussalam;2008;380786
Bhutan;2008;694990
Botswana;2008;1967866
Central African Republic;2008;4280405
Canada;2008;33245773
Central Europe and the Baltics;2008;105126686
Switzerland;2008;7647675
Channel Islands;2008;157587
Chile;2008;16645940
China;2008;1324655000
Cote d'Ivoire;2008;19261647
Cameroon;2008;19570418
Congo, Rep.;2008;3832771
Colombia;2008;44901660
Comoros;2008;665414
Cabo Verde;2008;483824
Costa Rica;2008;4429506
Caribbean small states;2008;6767278
Cuba;2008;11290239
Curacao;2008;145880
Cayman Islands;2008;52925
Cyprus;2008;1077010
Czech Republic;2008;10384603
Germany;2008;82110097
Djibouti;2008;809639
Dominica;2008;70881
Denmark;2008;5493621
Dominican Republic;2008;9636491
Algeria;2008;34811059
East Asia & Pacific (excluding high income);2008;1936736134
Early-demographic dividend;2008;2817324737
East Asia & Pacific;2008;2175670361
Europe & Central Asia (excluding high income);2008;395265896
Europe & Central Asia;2008;881925905
Ecuador;2008;14447600
Egypt, Arab Rep.;2008;78976122
Euro area;2008;334270178
Spain;2008;45954106
Estonia;2008;1337090
Ethiopia;2008;83079608
European Union;2008;501803925
Fragile and conflict affected situations;2008;411873180
Finland;2008;5313399
Fiji;2008;843206
France;2008;64374990
Faroe Islands;2008;48629
Micronesia, Fed. Sts.;2008;104472
Gabon;2008;1473741
United Kingdom;2008;61806995
Georgia;2008;4030000
Ghana;2008;23115919
Gibraltar;2008;30089
Guinea;2008;10427356
Gambia, The;2008;1586749
Guinea-Bissau;2008;1561293
Equatorial Guinea;2008;686223
Greece;2008;11077841
Grenada;2008;103934
Greenland;2008;56328
Guatemala;2008;14106687
Guam;2008;158310
Guyana;2008;748096
High income;2008;1138677189
Hong Kong SAR, China;2008;6957800
Honduras;2008;7259470
Heavily indebted poor countries (HIPC);2008;594288511
Croatia;2008;4434508
Haiti;2008;9705130
Hungary;2008;10038188
IBRD only;2008;4220698605
IDA & IBRD total;2008;5644543404
IDA total;2008;1423844799
IDA blend;2008;507660939
Indonesia;2008;235360765
IDA only;2008;916183860
Isle of Man;2008;82737
India;2008;1197070109
Ireland;2008;4489544
Iran, Islamic Rep.;2008;72530693
Iraq;2008;29163327
Iceland;2008;317414
Israel;2008;7308800
Italy;2008;58826731
Jamaica;2008;2671934
Jordan;2008;6010035
Japan;2008;128063000
Kazakhstan;2008;15674000
Kenya;2008;38244442
Kyrgyz Republic;2008;5318700
Cambodia;2008;13933660
Kiribati;2008;98437
St. Kitts and Nevis;2008;51093
Korea, Rep.;2008;48948698
Kosovo;2008;1747383
Latin America & Caribbean (excluding high income);2008;558093934
Lao PDR;2008;6045439
Lebanon;2008;4109389
Liberia;2008;3672782
Libya;2008;6123022
St. Lucia;2008;172729
Latin America & Caribbean;2008;584461446
Least developed countries: UN classification;2008;808296705
Low income;2008;527415958
Liechtenstein;2008;35721
Sri Lanka;2008;19817000
Lower middle income;2008;2636521964
Low & middle income;2008;5619625334
Lesotho;2008;1972194
Late-demographic dividend;2008;2155686054
Lithuania;2008;3198231
Luxembourg;2008;488650
Latvia;2008;2177322
Macao SAR, China;2008;507274
St. Martin (French part);2008;29376
Morocco;2008;31350544
Monaco;2008;35731
Moldova;2008;3570108
Madagascar;2008;19926798
Maldives;2008;362000
Middle East & North Africa;2008;369452647
Mexico;2008;114972821
Marshall Islands;2008;52221
Middle income;2008;5092209376
Macedonia, FYR;2008;2055266
Mali;2008;14223403
Malta;2008;409379
Myanmar;2008;51030006
Middle East & North Africa (excluding high income);2008;320229174
Montenegro;2008;616969
Mongolia;2008;2629666
Northern Mariana Islands;2008;57343
Mozambique;2008;22994867
Mauritania;2008;3414552
Mauritius;2008;1244121
Malawi;2008;13904671
Malaysia;2008;27197419
North America;2008;337405012
Namibia;2008;2115703
New Caledonia;2008;242000
Niger;2008;15085130
Nigeria;2008;151115683
Nicaragua;2008;5594524
Netherlands;2008;16445593
Norway;2008;4768212
Nepal;2008;26325183
Nauru;2008;10047
New Zealand;2008;4259800
OECD members;2008;1226520017
Oman;2008;2652281
Other small states;2008;24732235
Pakistan;2008;163096985
Panama;2008;3498679
Peru;2008;28642048
Philippines;2008;90297115
Palau;2008;20227
Papua New Guinea;2008;6540267
Poland;2008;38125759
Pre-demographic dividend;2008;694563093
Puerto Rico;2008;3760866
Korea, Dem. Peopleís Rep.;2008;24243829
Portugal;2008;10558177
Paraguay;2008;6047131
Pacific island small states;2008;2153399
Post-demographic dividend;2008;1064539739
French Polynesia;2008;262877
Qatar;2008;1388962
Romania;2008;20537875
Russian Federation;2008;142742350
Rwanda;2008;9750314
South Asia;2008;1582147481
Saudi Arabia;2008;26742842
Sudan;2008;34470138
Senegal;2008;12229703
Singapore;2008;4839396
Solomon Islands;2008;503410
Sierra Leone;2008;5521838
El Salvador;2008;6004199
San Marino;2008;30160
Somalia;2008;9132589
Sub-Saharan Africa (excluding high income);2008;827152715
South Sudan;2008;9208598
Sub-Saharan Africa;2008;827239671
Small states;2008;33652912
Sao Tome and Principe;2008;163595
Suriname;2008;506657
Slovak Republic;2008;5379233
Slovenia;2008;2021316
Sweden;2008;9219637
Swaziland;2008;1153750
Seychelles;2008;86956
Syrian Arab Republic;2008;20097057
Turks and Caicos Islands;2008;29481
Chad;2008;11139740
East Asia & Pacific (IDA & IBRD countries);2008;1912445321
Europe & Central Asia (IDA & IBRD countries);2008;437826163
Togo;2008;6052937
Thailand;2008;66453255
Tajikistan;2008;7254072
Turkmenistan;2008;4917541
Latin America & the Caribbean (IDA & IBRD countries);2008;568252282
Middle East & North Africa (IDA & IBRD countries);2008;316632486
Timor-Leste;2008;1030630
Tonga;2008;102816
South Asia (IDA & IBRD);2008;1582147481
Sub-Saharan Africa (IDA & IBRD countries);2008;827239671
Trinidad and Tobago;2008;1315372
Tunisia;2008;10328900
Turkey;2008;70344357
Tuvalu;2008;9788
Tanzania;2008;42844744
Uganda;2008;31014427
Ukraine;2008;46258200
Upper middle income;2008;2455687412
Uruguay;2008;3350832
United States;2008;304093966
Uzbekistan;2008;27302800
St. Vincent and the Grenadines;2008;109165
Venezuela, RB;2008;28116716
British Virgin Islands;2008;25604
Virgin Islands (U.S.);2008;107091
Vietnam;2008;85118700
Vanuatu;2008;225335
Samoa;2008;183440
Yemen, Rep.;2008;22322699
South Africa;2008;49296223
Congo, Dem. Rep.;2008;61809278
Zambia;2008;13114579
Zimbabwe;2008;13495462
Aruba;2009;101416
Andorra;2009;85474
Afghanistan;2009;27207291
Angola;2009;20520103
Albania;2009;2927519
Arab World;2009;345054176
United Arab Emirates;2009;7705423
Argentina;2009;40798641
Armenia;2009;2966108
American Samoa;2009;56226
Antigua and Barbuda;2009;86300
Australia;2009;21691700
Austria;2009;8343323
Azerbaijan;2009;8947243
Burundi;2009;9137786
Belgium;2009;10796493
Benin;2009;9240982
Burkina Faso;2009;15165856
Bangladesh;2009;149905836
Bulgaria;2009;7444443
Bahrain;2009;1196774
Bahamas, The;2009;354780
Bosnia and Herzegovina;2009;3837732
Belarus;2009;9507000
Belize;2009;313925
Bermuda;2009;65636
Bolivia;2009;9758799
Brazil;2009;196701298
Barbados;2009;278466
Brunei Darussalam;2009;387080
Bhutan;2009;707830
Botswana;2009;2007212
Central African Republic;2009;4361492
Canada;2009;33628571
Central Europe and the Baltics;2009;104924372
Switzerland;2009;7743831
Channel Islands;2009;158613
Chile;2009;16829957
China;2009;1331260000
Cote d'Ivoire;2009;19684909
Cameroon;2009;20074522
Congo, Rep.;2009;3950786
Colombia;2009;45416276
Comoros;2009;681845
Cabo Verde;2009;486673
Costa Rica;2009;4488261
Caribbean small states;2009;6811213
Cuba;2009;11297442
Curacao;2009;146833
Cayman Islands;2009;54285
Cyprus;2009;1090486
Czech Republic;2009;10443936
Germany;2009;81902307
Djibouti;2009;820097
Dominica;2009;70995
Denmark;2009;5523095
Dominican Republic;2009;9767737
Algeria;2009;35401790
East Asia & Pacific (excluding high income);2009;1950280764
Early-demographic dividend;2009;2860676106
East Asia & Pacific;2009;2190185797
Europe & Central Asia (excluding high income);2009;397037901
Europe & Central Asia;2009;885580688
Ecuador;2009;14691310
Egypt, Arab Rep.;2009;80442443
Euro area;2009;335353297
Spain;2009;46362946
Estonia;2009;1334515
Ethiopia;2009;85302099
European Union;2009;503310374
Fragile and conflict affected situations;2009;421999099
Finland;2009;5338871
Fiji;2009;851854
France;2009;64707044
Faroe Islands;2009;48613
Micronesia, Fed. Sts.;2009;103961
Gabon;2009;1507428
United Kingdom;2009;62276270
Georgia;2009;3978000
Ghana;2009;23713164
Gibraltar;2009;30407
Guinea;2009;10715770
Gambia, The;2009;1638899
Guinea-Bissau;2009;1596832
Equatorial Guinea;2009;707155
Greece;2009;11107017
Grenada;2009;104298
Greenland;2009;56323
Guatemala;2009;14418033
Guam;2009;158621
Guyana;2009;750749
High income;2009;1147005992
Hong Kong SAR, China;2009;6972800
Honduras;2009;7383098
Heavily indebted poor countries (HIPC);2009;611087950
Croatia;2009;4429078
Haiti;2009;9852953
Hungary;2009;10022650
IBRD only;2009;4263313781
IDA & IBRD total;2009;5718852388
IDA total;2009;1455538607
IDA blend;2009;517916391
Indonesia;2009;238465165
IDA only;2009;937622216
Isle of Man;2009;83548
India;2009;1214182182
Ireland;2009;4535375
Iran, Islamic Rep.;2009;73370982
Iraq;2009;29970634
Iceland;2009;318499
Israel;2009;7485600
Italy;2009;59095365
Jamaica;2009;2681386
Jordan;2009;6266865
Japan;2009;128047000
Kazakhstan;2009;16092701
Kenya;2009;39269988
Kyrgyz Republic;2009;5383300
Cambodia;2009;14144337
Kiribati;2009;100566
St. Kitts and Nevis;2009;51717
Korea, Rep.;2009;49182038
Kosovo;2009;1761474
Latin America & Caribbean (excluding high income);2009;565043167
Lao PDR;2009;6153153
Lebanon;2009;4181742
Liberia;2009;3821498
Libya;2009;6208680
St. Lucia;2009;175196
Latin America & Caribbean;2009;591604073
Least developed countries: UN classification;2009;827498335
Low income;2009;541939703
Liechtenstein;2009;36004
Sri Lanka;2009;19967000
Lower middle income;2009;2677558873
Low & middle income;2009;5693949714
Lesotho;2009;1990413
Late-demographic dividend;2009;2169131430
Lithuania;2009;3162916
Luxembourg;2009;497783
Latvia;2009;2141669
Macao SAR, China;2009;521405
St. Martin (French part);2009;29820
Morocco;2009;31714958
Monaco;2009;36351
Moldova;2009;3565604
Madagascar;2009;20495706
Maldives;2009;360000
Middle East & North Africa;2009;377485338
Mexico;2009;116815612
Marshall Islands;2009;52321
Middle income;2009;5152010011
Macedonia, FYR;2009;2058920
Mali;2009;14694565
Malta;2009;412477
Myanmar;2009;51369725
Middle East & North Africa (excluding high income);2009;326041106
Montenegro;2009;618294
Mongolia;2009;2669572
Northern Mariana Islands;2009;55276
Mozambique;2009;23647815
Mauritania;2009;3501927
Mauritius;2009;1247429
Malawi;2009;14329056
Malaysia;2009;27661017
North America;2009;340465736
Namibia;2009;2152357
New Caledonia;2009;245000
Niger;2009;15672194
Nigeria;2009;155207145
Nicaragua;2009;5666595
Netherlands;2009;16530388
Norway;2009;4828726
Nepal;2009;26592666
Nauru;2009;10028
New Zealand;2009;4302600
OECD members;2009;1235310457
Oman;2009;2762073
Other small states;2009;25360267
Pakistan;2009;166520983
Panama;2009;3559401
Peru;2009;29001563
Philippines;2009;91641881
Palau;2009;20344
Papua New Guinea;2009;6693799
Poland;2009;38151603
Pre-demographic dividend;2009;714815271
Puerto Rico;2009;3740410
Korea, Dem. Peopleís Rep.;2009;24371806
Portugal;2009;10568247
Paraguay;2009;6127847
Pacific island small states;2009;2182547
Post-demographic dividend;2009;1070040846
French Polynesia;2009;265412
Qatar;2009;1591151
Romania;2009;20367487
Russian Federation;2009;142785342
Rwanda;2009;10024594
South Asia;2009;1605443788
Saudi Arabia;2009;27409491
Sudan;2009;35297298
Senegal;2009;12581624
Singapore;2009;4987573
Solomon Islands;2009;514767
Sierra Leone;2009;5647194
El Salvador;2009;6021368
San Marino;2009;30431
Somalia;2009;9356827
Sub-Saharan Africa (excluding high income);2009;850102988
South Sudan;2009;9623176
Sub-Saharan Africa;2009;850190286
Small states;2009;34354027
Sao Tome and Principe;2009;167196
Suriname;2009;512522
Slovak Republic;2009;5386406
Slovenia;2009;2039669
Sweden;2009;9298515
Swaziland;2009;1173529
Seychelles;2009;87298
Syrian Arab Republic;2009;20566871
Turks and Caicos Islands;2009;30247
Chad;2009;11510535
East Asia & Pacific (IDA & IBRD countries);2009;1925862760
Europe & Central Asia (IDA & IBRD countries);2009;439618582
Togo;2009;6219761
Thailand;2009;66548197
Tajikistan;2009;7414960
Turkmenistan;2009;4978960
Latin America & the Caribbean (IDA & IBRD countries);2009;575398084
Middle East & North Africa (IDA & IBRD countries);2009;322338888
Timor-Leste;2009;1048367
Tonga;2009;103416
South Asia (IDA & IBRD);2009;1605443788
Sub-Saharan Africa (IDA & IBRD countries);2009;850190286
Trinidad and Tobago;2009;1321624
Tunisia;2009;10439600
Turkey;2009;71261307
Tuvalu;2009;9808
Tanzania;2009;44222113
Uganda;2009;32067125
Ukraine;2009;46053300
Upper middle income;2009;2474451138
Uruguay;2009;3362761
United States;2009;306771529
Uzbekistan;2009;27767400
St. Vincent and the Grenadines;2009;109255
Venezuela, RB;2009;28558607
British Virgin Islands;2009;26450
Virgin Islands (U.S.);2009;106707
Vietnam;2009;86025000
Vanuatu;2009;230782
Samoa;2009;184700
Yemen, Rep.;2009;22954226
South Africa;2009;50020918
Congo, Dem. Rep.;2009;63845097
Zambia;2009;13507849
Zimbabwe;2009;13720997
Aruba;2010;101597
Andorra;2010;84419
Afghanistan;2010;27962207
Angola;2010;21219954
Albania;2010;2913021
Arab World;2010;353112237
United Arab Emirates;2010;8329453
Argentina;2010;41222875
Armenia;2010;2963496
American Samoa;2010;55636
Antigua and Barbuda;2010;87233
Australia;2010;22031750
Austria;2010;8363404
Azerbaijan;2010;9054332
Burundi;2010;9461117
Belgium;2010;10895586
Benin;2010;9509798
Burkina Faso;2010;15632066
Bangladesh;2010;151616777
Bulgaria;2010;7395599
Bahrain;2010;1261319
Bahamas, The;2010;360830
Bosnia and Herzegovina;2010;3835258
Belarus;2010;9490000
Belize;2010;321609
Bermuda;2010;65124
Bolivia;2010;9918245
Brazil;2010;198614208
Barbados;2010;279566
Brunei Darussalam;2010;393302
Bhutan;2010;720246
Botswana;2010;2047831
Central African Republic;2010;4444973
Canada;2010;34005274
Central Europe and the Baltics;2010;104543801
Switzerland;2010;7824909
Channel Islands;2010;159583
Chile;2010;17015048
China;2010;1337705000
Cote d'Ivoire;2010;20131707
Cameroon;2010;20590666
Congo, Rep.;2010;4066078
Colombia;2010;45918101
Comoros;2010;698695
Cabo Verde;2010;490379
Costa Rica;2010;4545273
Caribbean small states;2010;6854569
Cuba;2010;11308133
Curacao;2010;148703
Cayman Islands;2010;55509
Cyprus;2010;1103685
Czech Republic;2010;10474410
Germany;2010;81776930
Djibouti;2010;830802
Dominica;2010;71167
Denmark;2010;5547683
Dominican Republic;2010;9897983
Algeria;2010;36036159
East Asia & Pacific (excluding high income);2010;1963842316
Early-demographic dividend;2010;2904408228
East Asia & Pacific;2010;2204613382
